true,INEGI:MUNID,string,62,2455,2455
true,parking:condition:both,string,1480,14209,50
true,name:suffix,string,100,430,110
true,openGeoDB:type,string,2312,19917,59
true,ncn,string,540,3397,17
true,toilets:handwashing,string,119,12768,5
true,piste:difficulty,string,4390,101479,47
true,sqkm,string,43,286,276
true,name:bn,string,536,3222,2515
true,backrest,string,14947,367092,100
true,artist:wikidata,string,132,963,395
true,content,string,2568,72012,241
true,branch,string,2502,65349,29920
true,wikipedia:en,string,911,5516,3428
true,fruit,string,91,365,46
true,forestry,string,665,4901,11
true,access,string,100305,7108315,2628
true,building:type,string,1084,47155,256
true,railway,string,33904,4077640,384
true,seamark:beacon_lateral:colour_pattern,string,58,3343,3
true,pilgrimage,string,451,966,15
true,timezone,string,185,839,412
true,snowplowing,string,747,42452,15
true,fuel:lpg,string,5081,22709,11
true,ramsar,string,107,257,2
true,listed_status,string,315,10091,43
true,aircraft:type,string,88,418,91
true,garden:type,string,1085,40337,66
true,WroclawGIS:addr:date,string,67,37960,3
true,old_name,string,15677,253874,115142
true,alt_name,string,27989,820418,463202
true,workshop,string,112,215,30
true,nat_name,string,1185,20078,2576
true,hazard,string,1263,13991,750
true,zoo,string,673,2078,37
true,escalator,string,344,1146,8
true,minspeed,string,966,36570,42
true,stone_type,string,142,1339,9
true,addr:suburb,string,12230,4517284,30763
true,seamark:buoy_safe_water:colour,string,66,671,9
true,shoulder,string,747,28170,14
true,trolley_wire,string,2393,47816,10
true,seamark:daymark:shape,string,46,2281,21
true,wifi,string,4838,10324,65
true,seamark:bridge:clearance_height_closed,string,80,1246,354
true,addr:city:en,string,231,161167,174
true,to,string,6874,123063,60333
true,roof:orientation,string,2974,256559,158
true,seamark:buoy_lateral:colour_pattern,string,61,2477,1
true,alt_name:ko,string,104,471,302
true,icao,string,2265,13989,12814
true,building:min_level,string,2893,59185,173
true,currency:others,string,299,3103,2
true,toilets:type,string,94,4696,8
true,playground,string,3604,26657,555
true,ref:TECH,string,49,5639,5627
true,openGeoDB:population,string,2192,17690,4612
true,ship:type,string,149,396,89
true,maxwidth,string,4056,23405,715
true,max_age,string,1128,5012,108
true,currency:PLN,string,149,507,1
true,seamark:radar_transponder:period,string,47,328,18
true,abandoned:place,string,316,6370,24
true,disabled_spaces,string,123,356,16
true,generator:output:cold_water,string,55,93,12
true,ruined,string,55,188,10
true,loc_name,string,6507,76121,27807
true,park_ride,string,16560,100360,87
true,condition,string,2065,170312,143
true,note:en,string,743,4609,943
true,seamark:rock:water_level,string,113,9950,23
true,seamark:topmark:colour,string,465,29186,41
true,fvst:navnelbnr,string,285,19964,19735
true,stroller,string,142,776,4
true,fuel:cng,string,2591,10784,7
true,roof:levels,string,6824,285826,98
true,amenity,string,360408,13076100,9158
true,abandoned:amenity,string,751,3656,118
true,seamark:light:period,string,999,24513,86
true,mtb:scale:uphill,string,9158,97324,80
true,naptan:AltStreet,string,82,1183,306
true,drinkable,string,611,1704,6
true,diet,string,131,174,31
true,int_ref,string,7029,393845,1309
true,voltage-high,string,190,6776,54
true,breakfast,string,452,1375,83
true,cycleway:both,string,4078,67027,12
true,tactile_writing:braille:de,string,44,332,3
true,name:fi,string,2851,245202,79765
true,buoy:shape,string,49,657,12
true,toilets,string,3301,29520,95
true,tower:construction,string,1976,12238,104
true,delivery,string,13233,38751,198
true,red_turn:right,string,53,1265,2
true,payment:contactless,string,208,863,5
true,lanes,string,73197,8115569,293
true,kct_yellow,string,172,1508,14
true,material,string,12624,797076,1003
true,seamark:buoy_special_purpose:category,string,93,2637,43
true,land_area,string,232,3380,9
true,is_in:region,string,2727,176310,979
true,addr:unit,string,5123,258146,15230
true,permanent,string,153,1442,2
true,animal_keeping,string,315,1850,35
true,pet,string,221,339,44
true,surveillance:zone,string,1490,19144,168
true,not:name:note,string,122,602,323
true,maxweight,string,11064,129851,673
true,ele,string,36532,5938203,168066
true,power_source,string,469,3325,40
true,bench,string,17550,412135,94
true,payment:none,string,563,3182,4
true,oneway,string,134001,12336101,88
true,medical_supply,string,68,154,21
true,lawyer,string,854,1990,41
true,contact:skype,string,78,127,121
true,lock_name,string,368,4880,4137
true,service:bicycle:repair,string,2681,6245,7
true,ice_road,string,453,9402,5
true,name:br,string,940,36133,19953
true,circumference,string,561,416259,1621
true,fishing,string,349,1648,28
true,diplomatic,string,725,3521,20
true,bicycle_road,string,1601,5534,11
true,short_name,string,6642,110440,48950
true,payment:electronic_purses,string,1809,11286,29
true,name:nds-nl,string,75,229,162
true,access:conditional,string,1404,10321,1464
true,monitoring:radiation,string,43,91,2
true,is_in,string,28276,2286209,65373
true,reg_ref,string,2200,63223,2324
true,boat,string,14640,330325,65
true,piste:ref,string,199,2562,440
true,inscription:url,string,81,201,193
true,fuel:diesel,string,11436,65756,18
true,seamark:buoy_isolated_danger:colour,string,47,448,10
true,is_in:hamlet,string,88,710,237
true,diplomatic:sending_country,string,76,316,124
true,phone,string,110082,1154394,1084579
true,gauge,string,13036,1556820,272
true,protect_class,string,3145,45694,64
true,safety_rope,string,129,769,23
true,currency:RUB,string,110,1659,1
true,ncn_milepost,string,99,521,5
true,route_ref:TECX,string,51,5849,971
true,charge,string,672,3280,1267
true,landuse,string,159061,22227439,2308
true,road_marking,string,118,27816,85
true,building:colour,string,5428,460531,22255
true,disused:shop,string,1607,8151,326
true,ownership,string,1319,46015,102
true,email,string,47221,254899,232118
true,openGeoDB:name,string,2469,20502,17817
true,monitoring:gps,string,52,84,2
true,kct_blue,string,139,1058,12
true,centralkey,string,185,465,7
true,target,string,301,1246,133
true,wall:material,string,291,18796,67
true,feeding:fodder,string,47,460,16
true,pressure,string,82,387,54
true,building:levels:underground,string,1329,64327,28
true,addr:interpolation,string,6317,2076495,467
true,noref,string,520,17088,8
true,addr:provisionalnumber,string,372,395185,7684
true,wiki:symbol,string,853,6641,2074
true,windmill:vanes,string,191,699,5
true,gvr:code,string,1059,36582,15403
true,opening_date,string,919,6800,790
true,telecom,string,411,3670,96
true,name:de,string,14982,377242,230923
true,destination:forward,string,1743,24187,12090
true,change,string,59,1306,11
true,driving_side,string,79,221,2
true,name:ml,string,374,4287,3249
true,watermill:disused,string,94,295,3
true,border_type,string,4251,115817,119
true,earthquake:damage,string,163,5244,23
true,destination:ref:lanes,string,836,10938,5742
true,tracktype,string,61642,5609155,342
true,long_name:ar,string,44,2257,2150
true,crossing:light,string,2367,38022,10
true,electrified,string,12573,1350273,77
true,traffic_signals:direction,string,2208,54146,393
true,shooting,string,546,1298,59
true,buoy:colour,string,178,6924,27
true,openfire,string,487,2043,7
true,culvert,string,654,4298,16
true,generator:output:biogas,string,81,255,18
true,tree_lined,string,536,3216,10
true,bridge_name,string,655,4127,3025
true,fire_rank,string,339,7698,21
true,addr:street:type,string,557,589736,53
true,manufacturer:type,string,285,12271,555
true,ref:edubase,string,510,12725,12368
true,headframe,string,372,1998,26
true,prow_ref,string,476,52729,26562
true,sorting_name,string,443,14462,5068
true,name:ja-Hira,string,197,8951,4811
true,name:full,string,265,7729,3378
true,lanes:psv,string,771,5093,12
true,seamark:buoy_safe_water:shape,string,64,625,8
true,seamark:beacon_cardinal:category,string,93,636,5
true,route_master,string,2130,37035,74
true,name:ja_kana,string,877,43266,18629
true,is_in:continent,string,2990,179846,27
true,name:es,string,16599,146736,93085
true,postal_code,string,15747,650498,67594
true,handrail:right,string,1414,10873,8
true,minibus,string,50,579,3
true,brand:wikipedia,string,441,24180,495
true,fire_object:type,string,113,1327,6
true,addr:block,string,62,134545,841
true,gas_insulated,string,92,858,4
true,attribution,string,9548,7776832,3909
true,draft,string,149,831,55
true,name:eu,string,829,19348,8941
true,ramp:luggage,string,688,2335,4
true,link,string,217,631,156
true,mountain_pass,string,1907,25547,10
true,man_made,string,58596,2610721,2854
true,internet_access:fee,string,12801,44398,86
true,cyclestreet,string,121,734,1
true,rwn_ref,string,438,21357,2268
true,beds,string,1448,7338,555
true,kct_green,string,215,2181,13
true,name:ru:word_stress,string,46,1171,951
true,ruins,string,4719,59643,274
true,seamark:restricted_area:category,string,95,508,33
true,moved,string,125,2180,7
true,payment:visa,string,2989,13876,11
true,leaf_type,string,16463,2184417,119
true,swimming_pool,string,311,4048,29
true,animal_breeding,string,211,1331,79
true,owner,string,2905,84075,11566
true,railway:signal:speed_limit,string,261,21195,56
true,abutters,string,3160,65996,99
true,name:en,string,93130,2785520,1326293
true,addr:street,string,298439,72875278,2091756
true,playground:theme,string,63,273,80
true,longitude,string,381,5217,5139
true,households,string,40,1527,474
true,lcn,string,6071,142554,103
true,cycleway:buffer,string,163,2419,79
true,communication:gsm-r,string,121,1424,3
true,building:architecture,string,741,21481,265
true,addr:door,string,354,4981,1121
true,fuel:biodiesel,string,1778,3424,4
true,workrules,string,602,67938,29
true,motorhome,string,199,590,12
true,sanitary_dump_station,string,1114,2929,10
true,aerodrome,string,370,1183,46
true,ski:rental,string,40,59,1
true,boundary_type,string,217,1915,37
true,destination:country,string,161,2144,202
true,communication:radio,string,643,4137,23
true,protect_id,string,402,2890,197
true,scenic,string,514,5235,4
true,addr:city:simc,string,2325,3217078,34909
true,winter_road,string,224,4400,2
true,check_date,string,1271,65277,2593
true,day_on,string,365,845,46
true,jel,string,207,3302,147
true,class:bicycle:touring,string,124,575,7
true,rtsa_scale,string,49,7808,60
true,operator,string,113769,4091466,434277
true,mofa,string,1572,58210,17
true,message,string,213,2347,64
true,reg_name,string,1820,33801,3079
true,WroclawGIS:building:ID,string,94,150728,148786
true,seamark:name,string,1961,72691,59226
true,seamark:radio_station:category,string,56,408,18
true,seamark:buoy_lateral:colour,string,437,41675,25
true,communication:microwave,string,370,2696,3
true,abandoned:railway,string,849,14501,74
true,name:wikipedia,string,80,473,231
true,fire_station:type,string,192,1689,32
true,fire_hydrant:pressure,string,1213,48713,958
true,turn:lanes:backward,string,6409,161666,1090
true,name:sk,string,1049,5737,3795
true,turn:lanes:both_ways,string,638,20650,31
true,museum,string,349,616,108
true,change:lanes:forward,string,1395,26504,166
true,meadow,string,1616,320637,51
true,at_bev:addr_date,string,405,440263,7
true,seamark:light:sequence,string,524,7979,973
true,motorcycle,string,20636,412841,122
true,entrance,string,18205,1537058,623
true,duration,string,804,3150,505
true,architect:wikipedia,string,73,290,184
true,fuel:LH2,string,62,74,4
true,ifr,string,45,122,2
true,roof:direction,string,716,21785,3411
true,plant:output:hot_water,string,237,662,167
true,orientation,string,175,1824,155
true,heritage,string,3834,105303,64
true,building:units,string,543,2719567,430
true,fence_type,string,11104,256898,771
true,aquaculture,string,291,7359,23
true,club,string,3262,10090,491
true,lacounty:bld_id,string,731,2965307,2940211
true,seamark:platform:category,string,44,1286,15
true,name:nl,string,3141,42984,17452
true,destination:lanes:forward,string,606,3594,2343
true,destination:lanes:backward,string,505,3089,1949
true,plant:output:steam,string,53,101,28
true,transformer,string,1242,40547,63
true,hov,string,1224,14123,29
true,USGS-LULC:LEVEL_I,string,236,14598,9
true,navibot:categorize,string,229,4822,3
true,name:ko,string,3857,150154,77131
true,farmyard,string,45,618,25
true,disused:railway,string,1113,15897,79
true,craft,string,19176,97674,1765
true,harbour,string,737,3605,18
true,architect,string,1449,16155,7380
true,laundry_service,string,244,309,4
true,destination:lanes,string,1840,26629,18672
true,start_date,string,15699,14051322,30893
true,maxgcweight,string,233,4828,35
true,bdouble,string,1093,55251,2
true,roof:material,string,5216,737060,508
true,aerialway,string,4848,95858,82
true,inline_skates,string,397,2815,7
true,devices,string,43,323,7
true,handrail,string,6252,34954,47
true,step:condition,string,59,286,6
true,ref:taskey,string,40,153,152
true,name:vo,string,161,647,373
true,ref:FR:FANTOIR:left,string,81,199,140
true,source_ref,string,9300,2710704,39371
true,shop,string,192772,3352829,10042
true,pump,string,908,25488,29
true,generator:plant,string,87,1394,2
true,theme,string,40,61,33
true,onkz,string,1517,7094,4661
true,fuel:1_50,string,878,1424,4
true,trolleybus,string,1000,19270,5
true,cutting,string,9178,52651,23
true,traffic_signals:vibration,string,409,4521,7
true,hazard_prone,string,132,2504,3
true,taxi,string,1851,18197,35
true,fire_operator,string,537,44640,484
true,railway:pzb,string,584,104786,10
true,political_division,string,895,8376,41
true,oneway:moped,string,339,4116,4
true,lanes:psv:forward,string,303,1682,5
true,bridge:alt_name,string,58,146,65
true,height,string,20190,9224119,83081
true,kct_red,string,126,828,12
true,tents,string,1881,7382,34
true,class:bicycle:mtb,string,789,16924,8
true,building,string,370022,290572160,10278
true,carriageway_ref,string,161,10790,86
true,osmarender:nameDirection,string,238,1926,7
true,busway:left,string,457,1589,8
true,old_ref_legislative,string,715,40400,1387
true,cycleway:lane,string,49,392,19
true,change:forward,string,181,3683,9
true,seamark:daymark:colour,string,42,2159,32
true,expressway,string,141,2683,2
true,motorcycle:lanes,string,58,461,38
true,turn:backward,string,156,795,37
true,name:tr,string,2454,11390,8543
true,minspeed:lanes,string,68,687,59
true,beauty,string,1814,4004,215
true,surface:grade,string,449,12451,11
true,hiking,string,6540,176529,68
true,dibavod:id,string,1342,240331,207675
true,turn:forward,string,170,841,38
true,water,string,44717,1559212,1312
true,parking:condition:left,string,1364,11025,79
true,side_road,string,74,797,4
true,voltage-low,string,153,4629,83
true,RLIS:bicycle,string,90,3168,1
true,parish,string,154,4319,2279
true,clc:code,string,481,56663,49
true,coffee,string,148,215,7
true,bridge:structure,string,2679,21427,80
true,pk,string,285,7983,2998
true,right:country,string,548,4984,167
true,tiger:name_direction_prefix_4,string,89,480,7
true,driveway,string,149,15939,17
true,rtc_rate,string,114,748,9
true,USGS-LULC:CNTYNAME,string,236,14438,147
true,USGS-LULC:LEVEL_II,string,236,14633,28
true,lock,string,715,7210,7
true,horse_scale,string,445,1889,9
true,fuel:discount,string,160,929,44
true,symbol,string,4683,59234,18059
true,recording,string,105,1121,15
true,protected_area,string,123,241,18
true,currency:CAD,string,53,152,1
true,ts_calle,string,191,10692,1170
true,clc:code_06,string,96,9979,14
true,paved,string,562,2003,22
true,tiger:name_base_5,string,63,206,60
true,KSJ2:LPN,string,42,94939,170
true,distillery,string,117,380,70
true,sloped_curb,string,1859,34352,51
true,flood_prone,string,587,22788,12
true,seamark:pipeline_submarine:product,string,63,1319,9
true,lockable,string,238,7203,5
true,protected,string,807,33995,17
true,water_well,string,214,1969,12
true,taxon,string,600,177539,1740
true,occurrence,string,101,6183,1
true,class:bicycle,string,640,9233,8
true,seasonal,string,3194,155012,83
true,bunker_type,string,974,18772,233
true,KSJ2:lake_id,string,42,94939,157
true,seamark:bridge:category,string,393,6550,12
true,stairs,string,342,1897,22
true,caravan,string,263,1047,8
true,level_crossing,string,344,2445,31
true,seamark:navigation_line:orientation,string,57,507,396
true,seamark:navigation_line:category,string,48,534,4
true,historic_name,string,102,543,232
true,par,string,427,9720,38
true,assisted_trail,string,50,223,7
true,network:wikidata,string,115,2210,47
true,ascent,string,846,5424,1802
true,rating,string,432,11353,1026
true,fire_boundary,string,101,268,1
true,roundtrip,string,3192,24723,26
true,bmo:type,string,249,84504,4
true,railway:signal:position,string,504,116725,24
true,baseball,string,135,904,28
true,addr:district,string,5794,706072,7959
true,handrail:left,string,1383,10989,8
true,adr_les,string,627,98640,77618
true,fuel:octane_87,string,324,1484,3
true,sport,string,80968,1417364,8325
true,descent,string,548,3293,1005
true,user_defined_other,string,164,510,326
true,distance,string,5822,169967,22868
true,route_ref:TECB,string,56,3567,316
true,network,string,24687,1186098,16465
true,building:fireproof,string,305,220363,12
true,piste:oneway,string,880,10369,8
true,centre_turn_lane,string,375,6774,7
true,building:part,string,7213,610714,504
true,maxstay,string,4731,15381,1027
true,name:prefix,string,1364,117033,360
true,railway:track_ref,string,776,65931,3908
true,unit,string,82,901,263
true,service:bicycle:rental,string,1026,1906,4
true,railway:position,string,704,57917,7165
true,snowplowing:category,string,58,5675,17
true,destination:backward,string,1593,20766,10682
true,tiger:name_direction_suffix_4,string,67,289,8
true,share_taxi,string,701,14434,8
true,ramp:stroller,string,1084,4720,8
true,bar,string,352,1035,39
true,deanery,string,276,8930,823
true,source:addr,string,8321,6825001,3740
true,parking,string,54758,1078849,462
true,guidepost,string,315,8155,57
true,name:kn,string,879,54707,28790
true,tracks,string,3137,181376,23
true,climbing,string,259,1543,34
true,payment:credit_cards,string,4901,24697,91
true,cycle_network,string,472,2133,175
true,name:oc,string,613,6284,2900
true,seamark:bridge:clearance_width,string,162,3066,889
true,name:gd,string,375,3359,2436
true,kindergarten:FR,string,88,398,11
true,is_in:province,string,2370,155271,670
true,twitter,string,322,1402,1069
true,enforcement,string,2192,17504,43
true,railway:bidirectional,string,510,60303,8
true,validate:no_name,string,86,1524,5
true,generator:type,string,2768,162933,178
true,compressed_air,string,445,5007,5
true,board_type,string,6263,67952,613
true,pole:type,string,72,3713,22
true,tank,string,88,568,34
true,nursery,string,116,225,3
true,seamark:distance_mark:units,string,117,9187,7
true,drink:club-mate,string,486,832,8
true,name:tzl,string,110,424,236
true,crossing,string,32409,1761626,611
true,after_school,string,67,123,3
true,group_only,string,161,279,2
true,cemetery,string,558,13909,37
true,detour,string,514,3020,167
true,monorail,string,142,1064,8
true,chicago:building_id,string,415,726879,726429
true,motorcycle:parts,string,109,705,9
true,addr,string,162,2499,2259
true,addr:state,string,27127,3437614,1271
true,dance:teaching,string,605,886,6
true,sub_sea,string,110,5369,6
true,unnamed,string,171,4417,3
true,bridge:movable,string,662,2498,18
true,diameter_crown,string,199,176581,440
true,passenger_lines,string,3637,414357,14
true,osmc:status,string,376,3967,37
true,importance,string,638,54582,35
true,openplaques:id,string,115,659,653
true,cover,string,94,2625,14
true,site_type,string,1848,47052,297
true,whitewater:section_grade,string,360,1530,43
true,mtb:scale,string,18803,454473,196
true,fire_hydrant:city,string,249,17113,471
true,building:roof:colour,string,393,14224,6713
true,antenna,string,76,367,34
true,wall,string,8695,11873829,339
true,name:tok,string,40,292,225
true,latitude,string,380,5217,5148
true,monitoring:water_level,string,361,2211,4
true,destination:ref:to,string,490,7298,2046
true,name:no,string,672,3568,2576
